country,crop,year,yield_hg_ha,rain_mm,pesticides_t,temp_c,gdp_tier
Canada,Maize,2013,95878,537,81659.8,10.11,High
Canada,Maize,2013,95878,537,81659.8,7.86,High
Canada,Maize,2013,95878,537,81659.8,7.08,High
Canada,Maize,2013,95878,537,81659.8,8.46,High
Canada,Maize,2013,95878,537,81659.8,9.85,High
Canada,Potatoes,2013,132270,537,81659.8,9.19,High
Canada,Potatoes,2013,132270,537,81659.8,10.11,High
Canada,Potatoes,2013,132270,537,81659.8,7.86,High
Canada,Potatoes,2013,132270,537,81659.8,7.08,High
Canada,Potatoes,2013,132270,537,81659.8,8.46,High
Canada,Potatoes,2013,132270,537,81659.8,9.85,High
Canada,Soybeans,2013,28810,537,81659.8,9.19,High
Canada,Soybeans,2013,28810,537,81659.8,10.11,High
Canada,Soybeans,2013,28810,537,81659.8,7.86,High
Canada,Soybeans,2013,28810,537,81659.8,7.08,High
Canada,Soybeans,2013,28810,537,81659.8,8.46,High
Canada,Soybeans,2013,28810,537,81659.8,9.85,High
Canada,Wheat,2013,35943,537,81659.8,9.19,High
Canada,Wheat,2013,35943,537,81659.8,10.11,High
Canada,Wheat,2013,35943,537,81659.8,7.86,High
Canada,Wheat,2013,35943,537,81659.8,7.08,High
Canada,Wheat,2013,35943,537,81659.8,8.46,High
Canada,Wheat,2013,35943,537,81659.8,9.85,High
Central African Republic,Maize,1990,7324,1342,0.04,25.42,Low
Central African Republic,Potatoes,1990,24509,1342,0.04,25.42,Low
Central African Republic,"Rice, paddy",1990,16729,1342,0.04,25.42,Low
Central African Republic,Maize,1991,8149,1342,0.04,25.45,Low
Central African Republic,Potatoes,1991,25714,1342,0.04,25.45,Low
Central African Republic,"Rice, paddy",1991,13375,1342,0.04,25.45,Low
Central African Republic,Maize,1992,9038,1342,0.04,24.81,Low
Central African Republic,Potatoes,1992,25813,1342,0.04,24.81,Low
Central African Republic,"Rice, paddy",1992,14516,1342,0.04,24.81,Low
Central African Republic,Maize,1993,9038,1342,0.25,25.14,Low
Central African Republic,Potatoes,1993,25833,1342,0.25,25.14,Low
Central African Republic,"Rice, paddy",1993,14514,1342,0.25,25.14,Low
Central African Republic,Maize,1994,8500,1342,2.16,25.39,Low
Central African Republic,Potatoes,1994,25785,1342,2.16,25.39,Low
Central African Republic,"Rice, paddy",1994,13201,1342,2.16,25.39,Low
Central African Republic,Maize,1995,8500,1342,22.87,25.5,Low
Central African Republic,Potatoes,1995,25725,1342,22.87,25.5,Low
Central African Republic,"Rice, paddy",1995,15214,1342,22.87,25.5,Low
Central African Republic,Maize,1996,8500,1342,22.87,25.32,Low
Central African Republic,Potatoes,1996,25676,1342,22.87,25.32,Low
Central African Republic,"Rice, paddy",1996,13200,1342,22.87,25.32,Low
Central African Republic,Maize,1997,9178,1342,22.87,25.69,Low
Central African Republic,Potatoes,1997,25549,1342,22.87,25.69,Low
Central African Republic,"Rice, paddy",1997,14167,1342,22.87,25.69,Low
Central African Republic,Maize,1998,9799,1342,22.87,25.96,Low
Central African Republic,Potatoes,1998,25526,1342,22.87,25.96,Low
Central African Republic,"Rice, paddy",1998,14231,1342,22.87,25.96,Low
Central African Republic,Maize,1999,10556,1342,22.87,25.05,Low
Central African Republic,Potatoes,1999,25434,1342,22.87,25.05,Low
Central African Republic,"Rice, paddy",1999,15000,1342,22.87,25.05,Low
Central African Republic,Maize,2000,10600,1342,22.87,25.4,Low
Central African Republic,Potatoes,2000,25641,1342,22.87,25.4,Low
Central African Republic,"Rice, paddy",2000,14903,1342,22.87,25.4,Low
Central African Republic,Maize,2001,10700,1342,22.87,25.28,Low
Central African Republic,Potatoes,2001,24792,1342,22.87,25.28,Low
Central African Republic,"Rice, paddy",2001,14882,1342,22.87,25.28,Low
Central African Republic,Maize,2002,9826,1342,22.87,25.44,Low
Central African Republic,Potatoes,2002,24109,1342,22.87,25.44,Low
Central African Republic,"Rice, paddy",2002,14891,1342,22.87,25.44,Low
Central African Republic,Maize,2004,9615,1342,22.87,25.67,Low
Central African Republic,Potatoes,2004,20308,1342,22.87,25.67,Low
Central African Republic,"Rice, paddy",2004,19938,1342,22.87,25.67,Low
Central African Republic,Maize,2005,9034,1342,22.87,25.92,Low
Central African Republic,Potatoes,2005,18862,1342,22.87,25.92,Low
Central African Republic,"Rice, paddy",2005,20087,1342,22.87,25.92,Low
Central African Republic,Maize,2006,9010,1342,22.87,25.85,Low
Central African Republic,Potatoes,2006,15360,1342,22.87,25.85,Low
Central African Republic,"Rice, paddy",2006,16000,1342,22.87,25.85,Low
Central African Republic,Maize,2007,8500,1342,22.87,25.88,Low
Central African Republic,Potatoes,2007,14295,1342,22.87,25.88,Low
Central African Republic,"Rice, paddy",2007,15000,1342,22.87,25.88,Low
Central African Republic,Maize,2008,8500,1342,22.87,25.76,Low
Central African Republic,Potatoes,2008,13425,1342,22.87,25.76,Low
Central African Republic,"Rice, paddy",2008,15000,1342,22.87,25.76,Low
Central African Republic,Maize,2009,8500,1342,22.87,26.17,Low
Central African Republic,Potatoes,2009,12657,1342,22.87,26.17,Low
Central African Republic,"Rice, paddy",2009,15000,1342,22.87,26.17,Low
Central African Republic,Maize,2010,16148,1342,22.87,26.06,Low
Central African Republic,Potatoes,2010,11650,1342,22.87,26.06,Low
Central African Republic,"Rice, paddy",2010,23353,1342,22.87,26.06,Low
Central African Republic,Maize,2011,16804,1342,22.87,25.23,Low
Central African Republic,Potatoes,2011,11574,1342,22.87,25.23,Low
Central African Republic,"Rice, paddy",2011,16000,1342,22.87,25.23,Low
Central African Republic,Maize,2012,17505,1342,22.87,25.28,Low
Central African Republic,Potatoes,2012,11818,1342,22.87,25.28,Low
Central African Republic,"Rice, paddy",2012,30000,1342,22.87,25.28,Low
Central African Republic,Maize,2013,12446,1342,22.87,25.69,Low
Central African Republic,Potatoes,2013,11818,1342,22.87,25.69,Low
Central African Republic,"Rice, paddy",2013,18665,1342,22.87,25.69,Low
Chile,Maize,1990,81395,1522,15373,12.88,Middle
Chile,Maize,1990,81395,1522,15373,6.11,Middle
Chile,Potatoes,1990,150300,1522,15373,12.88,Middle
Chile,Potatoes,1990,150300,1522,15373,6.11,Middle
Chile,"Rice, paddy",1990,41734,1522,15373,12.88,Middle
Chile,"Rice, paddy",1990,41734,1522,15373,6.11,Middle
Chile,Wheat,1990,29481,1522,15373,12.88,Middle
Chile,Wheat,1990,29481,1522,15373,6.11,Middle
Chile,Maize,1991,83916,1522,15373,13,Middle
Chile,Maize,1991,83916,1522,15373,6.37,Middle
Chile,Potatoes,1991,142245,1522,15373,13,Middle
Chile,Potatoes,1991,142245,1522,15373,6.37,Middle
Chile,"Rice, paddy",1991,39366,1522,15373,13,Middle
Chile,"Rice, paddy",1991,39366,1522,15373,6.37,Middle
Chile,Wheat,1991,34057,1522,15373,13,Middle
Chile,Wheat,1991,34057,1522,15373,6.37,Middle
Chile,Maize,1992,84884,1522,15373,12.93,Middle
Chile,Maize,1992,84884,1522,15373,5.97,Middle
Chile,Potatoes,1992,164033,1522,15373,12.93,Middle
Chile,Potatoes,1992,164033,1522,15373,5.97,Middle
Chile,"Rice, paddy",1992,42044,1522,15373,12.93,Middle
Chile,"Rice, paddy",1992,42044,1522,15373,5.97,Middle
Chile,Wheat,1992,33787,1522,15373,12.93,Middle
Chile,Wheat,1992,33787,1522,15373,5.97,Middle
Chile,Maize,1993,84890,1522,15373,13.26,Middle
Chile,Maize,1993,84890,1522,15373,6.16,Middle
Chile,Potatoes,1993,145947,1522,15373,13.26,Middle
Chile,Potatoes,1993,145947,1522,15373,6.16,Middle
Chile,"Rice, paddy",1993,44921,1522,15373,13.26,Middle
Chile,"Rice, paddy",1993,44921,1522,15373,6.16,Middle
Chile,Wheat,1993,33500,1522,15373,13.26,Middle
Chile,Wheat,1993,33500,1522,15373,6.16,Middle
Chile,Maize,1994,89381,1522,15373,13.42,Middle
Chile,Maize,1994,89381,1522,15373,6.7,Middle
Chile,Potatoes,1994,153807,1522,15373,13.42,Middle
Chile,Potatoes,1994,153807,1522,15373,6.7,Middle
Chile,"Rice, paddy",1994,43834,1522,15373,13.42,Middle
Chile,"Rice, paddy",1994,43834,1522,15373,6.7,Middle
Chile,Wheat,1994,35157,1522,15373,13.42,Middle
Chile,Wheat,1994,35157,1522,15373,6.7,Middle
Chile,Maize,1995,91000,1522,15373,13.02,Middle
Chile,Maize,1995,91000,1522,15373,6.4,Middle
Chile,Potatoes,1995,152200,1522,15373,13.02,Middle
Chile,Potatoes,1995,152200,1522,15373,6.4,Middle
Chile,"Rice, paddy",1995,43000,1522,15373,13.02,Middle
Chile,"Rice, paddy",1995,43000,1522,15373,6.4,Middle
Chile,Wheat,1995,35500,1522,15373,13.02,Middle
Chile,Wheat,1995,35500,1522,15373,6.4,Middle
Chile,Maize,1996,94453,1522,15373,13.16,Middle
Chile,Maize,1996,94453,1522,15373,6.26,Middle
Chile,Potatoes,1996,138900,1522,15373,13.16,Middle
Chile,Potatoes,1996,138900,1522,15373,6.26,Middle
Chile,"Rice, paddy",1996,47704,1522,15373,13.16,Middle
Chile,"Rice, paddy",1996,47704,1522,15373,6.26,Middle
Chile,Wheat,1996,33278,1522,15373,13.16,Middle
Chile,Wheat,1996,33278,1522,15373,6.26,Middle
Chile,Maize,1997,82417,1522,15373,13.66,Middle
Chile,Maize,1997,82417,1522,15373,6.8,Middle
Chile,Potatoes,1997,164412,1522,15373,13.66,Middle
Chile,Potatoes,1997,164412,1522,15373,6.8,Middle
Chile,"Rice, paddy",1997,36336,1522,15373,13.66,Middle
Chile,"Rice, paddy",1997,36336,1522,15373,6.8,Middle
Chile,Wheat,1997,40174,1522,15373,13.66,Middle
Chile,Wheat,1997,40174,1522,15373,6.8,Middle
Chile,Maize,1998,94006,1522,15373,13.19,Middle
Chile,Maize,1998,94006,1522,15373,6.28,Middle
Chile,Potatoes,1998,140485,1522,15373,13.19,Middle
Chile,Potatoes,1998,140485,1522,15373,6.28,Middle
Chile,"Rice, paddy",1998,39089,1522,15373,13.19,Middle
Chile,"Rice, paddy",1998,39089,1522,15373,6.28,Middle
Chile,Wheat,1998,43846,1522,15373,13.19,Middle
Chile,Wheat,1998,43846,1522,15373,6.28,Middle
Chile,Maize,1999,85153,1522,15373,13.24,Middle
Chile,Maize,1999,85153,1522,15373,5.93,Middle
Chile,Potatoes,1999,164507,1522,15373,13.24,Middle
Chile,Potatoes,1999,164507,1522,15373,5.93,Middle
Chile,"Rice, paddy",1999,41508,1522,15373,13.24,Middle
Chile,"Rice, paddy",1999,41508,1522,15373,5.93,Middle
Chile,Wheat,1999,35342,1522,15373,13.24,Middle
Chile,Wheat,1999,35342,1522,15373,5.93,Middle
Chile,Maize,2000,94120,1522,14264.54,12.99,Middle
Chile,Maize,2000,94120,1522,14264.54,5.95,Middle
Chile,Potatoes,2000,164821,1522,14264.54,12.99,Middle
Chile,Potatoes,2000,164821,1522,14264.54,5.95,Middle
Chile,"Rice, paddy",2000,52414,1522,14264.54,12.99,Middle
Chile,"Rice, paddy",2000,52414,1522,14264.54,5.95,Middle
Chile,Wheat,2000,38120,1522,14264.54,12.99,Middle
Chile,Wheat,2000,38120,1522,14264.54,5.95,Middle
Chile,Maize,2001,94306,1522,13156.09,13.16,Middle
Chile,Maize,2001,94306,1522,13156.09,6.41,Middle
Chile,Potatoes,2001,191735,1522,13156.09,13.16,Middle
Chile,Potatoes,2001,191735,1522,13156.09,6.41,Middle
Chile,"Rice, paddy",2001,50179,1522,13156.09,13.16,Middle
Chile,"Rice, paddy",2001,50179,1522,13156.09,6.41,Middle
Chile,Wheat,2001,42999,1522,13156.09,13.16,Middle
Chile,Wheat,2001,42999,1522,13156.09,6.41,Middle
Chile,Maize,2002,105902,1522,12047.63,12.95,Middle
Chile,Maize,2002,105902,1522,12047.63,6.25,Middle
Chile,Potatoes,2002,212397,1522,12047.63,12.95,Middle
Chile,Potatoes,2002,212397,1522,12047.63,6.25,Middle
Chile,"Rice, paddy",2002,50724,1522,12047.63,12.95,Middle
Chile,"Rice, paddy",2002,50724,1522,12047.63,6.25,Middle
Chile,Wheat,2002,42722,1522,12047.63,12.95,Middle
Chile,Wheat,2002,42722,1522,12047.63,6.25,Middle
Chile,Maize,2004,110678,1522,9830.72,13.44,Middle
Chile,Maize,2004,110678,1522,9830.72,6.32,Middle
Chile,Potatoes,2004,192104,1522,9830.72,13.44,Middle
Chile,Potatoes,2004,192104,1522,9830.72,6.32,Middle
Chile,"Rice, paddy",2004,47898,1522,9830.72,13.44,Middle
Chile,"Rice, paddy",2004,47898,1522,9830.72,6.32,Middle
Chile,Wheat,2004,45710,1522,9830.72,13.44,Middle
Chile,Wheat,2004,45710,1522,9830.72,6.32,Middle
Chile,Maize,2005,112285,1522,9830.72,13.06,Middle
Chile,Maize,2005,112285,1522,9830.72,6.22,Middle
Chile,Potatoes,2005,200600,1522,9830.72,13.06,Middle
Chile,Potatoes,2005,200600,1522,9830.72,6.22,Middle
Chile,"Rice, paddy",2005,46677,1522,9830.72,13.06,Middle
Chile,"Rice, paddy",2005,46677,1522,9830.72,6.22,Middle
Chile,Wheat,2005,44130,1522,9830.72,13.06,Middle
Chile,Wheat,2005,44130,1522,9830.72,6.22,Middle
Chile,Maize,2006,111840,1522,9830.72,13.19,Middle
Chile,Maize,2006,111840,1522,9830.72,6.84,Middle
Chile,Potatoes,2006,220155,1522,9830.72,13.19,Middle
Chile,Potatoes,2006,220155,1522,9830.72,6.84,Middle
Chile,"Rice, paddy",2006,57296,1522,9830.72,13.19,Middle
Chile,"Rice, paddy",2006,57296,1522,9830.72,6.84,Middle
Chile,Wheat,2006,44601,1522,9830.72,13.19,Middle
Chile,Wheat,2006,44601,1522,9830.72,6.84,Middle
Chile,Maize,2007,89302,1522,9830.72,12.31,Middle
Chile,Maize,2007,89302,1522,9830.72,5.51,Middle
Chile,Potatoes,2007,152389,1522,9830.72,12.31,Middle
Chile,Potatoes,2007,152389,1522,9830.72,5.51,Middle
Chile,"Rice, paddy",2007,50663,1522,9830.72,12.31,Middle
Chile,"Rice, paddy",2007,50663,1522,9830.72,5.51,Middle
Chile,Wheat,2007,47859,1522,9830.72,12.31,Middle
Chile,Wheat,2007,47859,1522,9830.72,5.51,Middle
Chile,Maize,2008,101411,1522,9830.72,13.69,Middle
Chile,Maize,2008,101411,1522,9830.72,6.57,Middle
Chile,Potatoes,2008,172591,1522,9830.72,13.69,Middle
Chile,Potatoes,2008,172591,1522,9830.72,6.57,Middle
Chile,"Rice, paddy",2008,57920,1522,9830.72,13.69,Middle
Chile,"Rice, paddy",2008,57920,1522,9830.72,6.57,Middle
Chile,Wheat,2008,45748,1522,9830.72,13.69,Middle
Chile,Wheat,2008,45748,1522,9830.72,6.57,Middle
Chile,Maize,2009,104956,1522,9830.72,13.04,Middle
Chile,Maize,2009,104956,1522,9830.72,6.7,Middle
Chile,Potatoes,2009,205101,1522,9830.72,13.04,Middle
Chile,Potatoes,2009,205101,1522,9830.72,6.7,Middle
Chile,"Rice, paddy",2009,53763,1522,9830.72,13.04,Middle
Chile,"Rice, paddy",2009,53763,1522,9830.72,6.7,Middle
Chile,Wheat,2009,40809,1522,9830.72,13.04,Middle
Chile,Wheat,2009,40809,1522,9830.72,6.7,Middle
Chile,Maize,2010,110808,1522,9830.72,12.69,Middle
Chile,Maize,2010,110808,1522,9830.72,6.13,Middle
Chile,Potatoes,2010,212986,1522,9830.72,12.69,Middle
Chile,Potatoes,2010,212986,1522,9830.72,6.13,Middle
Chile,"Rice, paddy",2010,38599,1522,9830.72,12.69,Middle
Chile,"Rice, paddy",2010,38599,1522,9830.72,6.13,Middle
Chile,Wheat,2010,57658,1522,9830.72,12.69,Middle
Chile,Wheat,2010,57658,1522,9830.72,6.13,Middle
Chile,Maize,2011,119978,1522,9830.72,13.25,Middle
Chile,Maize,2011,119978,1522,9830.72,6.27,Middle
Chile,Potatoes,2011,312460,1522,9830.72,13.25,Middle
Chile,Potatoes,2011,312460,1522,9830.72,6.27,Middle
Chile,"Rice, paddy",2011,51899,1522,9830.72,13.25,Middle
Chile,"Rice, paddy",2011,51899,1522,9830.72,6.27,Middle
Chile,Wheat,2011,58060,1522,9830.72,13.25,Middle
Chile,Wheat,2011,58060,1522,9830.72,6.27,Middle
Chile,Maize,2012,107224,1522,9830.72,13.48,Middle
Chile,Maize,2012,107224,1522,9830.72,6.82,Middle
Chile,Potatoes,2012,263269,1522,9830.72,13.48,Middle
Chile,Potatoes,2012,263269,1522,9830.72,6.82,Middle
Chile,"Rice, paddy",2012,62435,1522,9830.72,13.48,Middle
Chile,"Rice, paddy",2012,62435,1522,9830.72,6.82,Middle
Chile,Wheat,2012,49468,1522,9830.72,13.48,Middle
Chile,Wheat,2012,49468,1522,9830.72,6.82,Middle
Chile,Maize,2013,106321,1522,9830.72,13.07,Middle
Chile,Maize,2013,106321,1522,9830.72,5.94,Middle
Chile,Potatoes,2013,233767,1522,9830.72,13.07,Middle
Chile,Potatoes,2013,233767,1522,9830.72,5.94,Middle
Chile,"Rice, paddy",2013,62051,1522,9830.72,13.07,Middle
Chile,"Rice, paddy",2013,62051,1522,9830.72,5.94,Middle
Chile,Wheat,2013,58143,1522,9830.72,13.07,Middle
Chile,Wheat,2013,58143,1522,9830.72,5.94,Middle
Colombia,Maize,1990,14498,3240,18058.29,27.22,Middle
Colombia,Maize,1990,14498,3240,18058.29,22.4,Middle
Colombia,Potatoes,1990,152736,3240,18058.29,27.22,Middle
Colombia,Potatoes,1990,152736,3240,18058.29,22.4,Middle
Colombia,"Rice, paddy",1990,40618,3240,18058.29,27.22,Middle
Colombia,"Rice, paddy",1990,40618,3240,18058.29,22.4,Middle
Colombia,Soybeans,1990,19986,3240,18058.29,27.22,Middle
Colombia,Soybeans,1990,19986,3240,18058.29,22.4,Middle
Colombia,Wheat,1990,18483,3240,18058.29,27.22,Middle
Colombia,Wheat,1990,18483,3240,18058.29,22.4,Middle
Colombia,Maize,1991,15498,3240,16817,27.3,Middle
Colombia,Maize,1991,15498,3240,16817,22.53,Middle
Colombia,Potatoes,1991,156654,3240,16817,27.3,Middle
Colombia,Potatoes,1991,156654,3240,16817,22.53,Middle
Colombia,"Rice, paddy",1991,39959,3240,16817,27.3,Middle
Colombia,"Rice, paddy",1991,39959,3240,16817,22.53,Middle
Colombia,Soybeans,1991,19244,3240,16817,27.3,Middle
Colombia,Soybeans,1991,19244,3240,16817,22.53,Middle
Colombia,Wheat,1991,19852,3240,16817,27.3,Middle
Colombia,Wheat,1991,19852,3240,16817,22.53,Middle
Colombia,Maize,1992,15175,3240,15305.94,27.38,Middle
Colombia,Maize,1992,15175,3240,15305.94,22.67,Middle
Colombia,Potatoes,1992,155655,3240,15305.94,27.38,Middle
Colombia,Potatoes,1992,155655,3240,15305.94,22.67,Middle
Colombia,"Rice, paddy",1992,40960,3240,15305.94,27.38,Middle
Colombia,"Rice, paddy",1992,40960,3240,15305.94,22.67,Middle
Colombia,Soybeans,1992,19451,3240,15305.94,27.38,Middle
Colombia,Soybeans,1992,19451,3240,15305.94,22.67,Middle
Colombia,Wheat,1992,17490,3240,15305.94,27.38,Middle
Colombia,Wheat,1992,17490,3240,15305.94,22.67,Middle
Colombia,Maize,1993,15465,3240,14961.81,27.42,Middle
Colombia,Maize,1993,15465,3240,14961.81,22.29,Middle
Colombia,Potatoes,1993,154545,3240,14961.81,27.42,Middle
Colombia,Potatoes,1993,154545,3240,14961.81,22.29,Middle
Colombia,"Rice, paddy",1993,41202,3240,14961.81,27.42,Middle
Colombia,"Rice, paddy",1993,41202,3240,14961.81,22.29,Middle
Colombia,Soybeans,1993,21363,3240,14961.81,27.42,Middle
Colombia,Soybeans,1993,21363,3240,14961.81,22.29,Middle
Colombia,Wheat,1993,18773,3240,14961.81,27.42,Middle
Colombia,Wheat,1993,18773,3240,14961.81,22.29,Middle
Colombia,Maize,1994,15671,3240,17051.34,27.17,Middle
Colombia,Maize,1994,15671,3240,17051.34,22.33,Middle
Colombia,Potatoes,1994,159364,3240,17051.34,27.17,Middle
Colombia,Potatoes,1994,159364,3240,17051.34,22.33,Middle
Colombia,"Rice, paddy",1994,40590,3240,17051.34,27.17,Middle
Colombia,"Rice, paddy",1994,40590,3240,17051.34,22.33,Middle
Colombia,Soybeans,1994,19323,3240,17051.34,27.17,Middle
Colombia,Soybeans,1994,19323,3240,17051.34,22.33,Middle
Colombia,Wheat,1994,20547,3240,17051.34,27.17,Middle
Colombia,Wheat,1994,20547,3240,17051.34,22.33,Middle
Colombia,Maize,1995,15537,3240,20156.23,27.3,Middle
Colombia,Maize,1995,15537,3240,20156.23,22.27,Middle
Colombia,Potatoes,1995,161991,3240,20156.23,27.3,Middle
Colombia,Potatoes,1995,161991,3240,20156.23,22.27,Middle
Colombia,"Rice, paddy",1995,42840,3240,20156.23,27.3,Middle
Colombia,"Rice, paddy",1995,42840,3240,20156.23,22.27,Middle
Colombia,Soybeans,1995,21075,3240,20156.23,27.3,Middle
Colombia,Soybeans,1995,21075,3240,20156.23,22.27,Middle
Colombia,Wheat,1995,21193,3240,20156.23,27.3,Middle
Colombia,Wheat,1995,21193,3240,20156.23,22.27,Middle
Colombia,Maize,1996,16293,3240,18131,27.12,Middle
Colombia,Maize,1996,16293,3240,18131,22.07,Middle
Colombia,Potatoes,1996,161255,3240,18131,27.12,Middle
Colombia,Potatoes,1996,161255,3240,18131,22.07,Middle
Colombia,"Rice, paddy",1996,40794,3240,18131,27.12,Middle
Colombia,"Rice, paddy",1996,40794,3240,18131,22.07,Middle
Colombia,Soybeans,1996,21395,3240,18131,27.12,Middle
Colombia,Soybeans,1996,21395,3240,18131,22.07,Middle
Colombia,Wheat,1996,21824,3240,18131,27.12,Middle
Colombia,Wheat,1996,21824,3240,18131,22.07,Middle
Colombia,Maize,1997,17054,3240,16005,27.54,Middle
Colombia,Maize,1997,17054,3240,16005,22.9,Middle
Colombia,Potatoes,1997,162924,3240,16005,27.54,Middle
Colombia,Potatoes,1997,162924,3240,16005,22.9,Middle
Colombia,"Rice, paddy",1997,46445,3240,16005,27.54,Middle
Colombia,"Rice, paddy",1997,46445,3240,16005,22.9,Middle
Colombia,Soybeans,1997,20780,3240,16005,27.54,Middle
Colombia,Soybeans,1997,20780,3240,16005,22.9,Middle
Colombia,Wheat,1997,21243,3240,16005,27.54,Middle
Colombia,Wheat,1997,21243,3240,16005,22.9,Middle
Colombia,Maize,1998,16598,3240,60687,27.67,Middle
Colombia,Maize,1998,16598,3240,60687,23.07,Middle
Colombia,Potatoes,1998,154602,3240,60687,27.67,Middle
Colombia,Potatoes,1998,154602,3240,60687,23.07,Middle
Colombia,"Rice, paddy",1998,47116,3240,60687,27.67,Middle
Colombia,"Rice, paddy",1998,47116,3240,60687,23.07,Middle
Colombia,Soybeans,1998,21197,3240,60687,27.67,Middle
Colombia,Soybeans,1998,21197,3240,60687,23.07,Middle
Colombia,Wheat,1998,20497,3240,60687,27.67,Middle
Colombia,Wheat,1998,20497,3240,60687,23.07,Middle
Colombia,Maize,1999,17961,3240,66088,26.77,Middle
Colombia,Maize,1999,17961,3240,66088,21.83,Middle
Colombia,Potatoes,1999,161620,3240,66088,26.77,Middle
Colombia,Potatoes,1999,161620,3240,66088,21.83,Middle
Colombia,"Rice, paddy",1999,48009,3240,66088,26.77,Middle
Colombia,"Rice, paddy",1999,48009,3240,66088,21.83,Middle
Colombia,Soybeans,1999,20361,3240,66088,26.77,Middle
Colombia,Soybeans,1999,20361,3240,66088,21.83,Middle
Colombia,Wheat,1999,21537,3240,66088,26.77,Middle
Colombia,Wheat,1999,21537,3240,66088,21.83,Middle
Colombia,Maize,2000,21064,3240,75843,26.98,Middle
Colombia,Maize,2000,21064,3240,75843,22.01,Middle
Colombia,Potatoes,2000,128180,3240,75843,26.98,Middle
Colombia,Potatoes,2000,128180,3240,75843,22.01,Middle
Colombia,"Rice, paddy",2000,47324,3240,75843,26.98,Middle
Colombia,"Rice, paddy",2000,47324,3240,75843,22.01,Middle
Colombia,Soybeans,2000,22493,3240,75843,26.98,Middle
Colombia,Soybeans,2000,22493,3240,75843,22.01,Middle
Colombia,Wheat,2000,15992,3240,75843,26.98,Middle
Colombia,Wheat,2000,15992,3240,75843,22.01,Middle
Colombia,Maize,2001,20755,3240,85515.3,27.28,Middle
Colombia,Maize,2001,20755,3240,85515.3,22.5,Middle
Colombia,Potatoes,2001,143742,3240,85515.3,27.28,Middle
